,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200
531,9/28/2005,297.17,297.17,297.17,297.17,,59.71265062,100,1,0.833800753,0.663458373,0.4335871,0.492920689,0.932461472,294.5755,290.4375272,298.7134728,2.809448045,294.272,294.272,0,0,293.865,294.92,296.95,294.3925,276.4464036
532,9/29/2005,296.98,296.98,296.98,296.98,,58.87385334,95.77777778,0.943744428,0.981248143,0.833131931,0.587753236,0.51766946,0.858215324,294.9545,291.4406106,298.4683894,2.382665422,294.635,294.635,0,-4.222222222,293.865,295.01,297.635,294.4375,276.650718
533,10/2/2005,296.37,296.37,296.37,296.37,,56.14690206,82.22222222,0.760856131,0.90153352,0.905527472,0.612047028,0.433570602,0.833393792,295.102,291.6105556,298.5934444,2.366262784,295.005,295.005,0,-17.77777778,293.865,295.01,297.635,294.4375,276.8469297
534,10/5/2005,296.55,296.55,296.55,296.55,,56.78301862,86.22222222,0.803518526,0.836039695,0.906273786,0.633730464,0.36420323,0.768054413,295.0915,291.618851,298.564149,2.35360828,295.349,295.349,0,-13.77777778,293.865,295.43,297.635,294.6475,277.0429802
535,10/6/2005,296.98,296.98,296.98,296.98,,58.33776522,95.77777778,0.907790634,0.824055097,0.853876104,0.680851593,0.329059488,0.734248971,295.024,291.7595282,298.2884718,2.213021164,295.762,295.762,0,-4.222222222,293.865,295.645,297.635,294.755,277.2413585
536,10/9/2005,297.34,297.34,297.34,297.34,,59.64665611,100,0.99557395,0.90229437,0.854129721,0.736618013,0.307860726,0.696824074,294.9795,291.8704907,298.0885093,2.107949419,296.127,296.127,0,0,293.865,296.005,297.635,294.935,277.441345
537,10/18/2005,297.66,297.66,297.66,297.66,,60.82481561,100,1,0.967788195,0.898045887,0.792540032,0.291026196,0.659141667,295.0515,291.7690541,298.3339459,2.22499861,296.481,296.481,0,0,293.865,296.165,297.635,295.015,277.6425256
538,10/19/2005,298.11,298.11,298.11,298.11,,62.48361098,100,1,0.99852465,0.956202405,0.861633279,0.288095554,0.6382275,295.2095,291.667831,298.751169,2.399427496,296.803,296.803,0,0,295.5,297.155,297.635,296.3275,277.8461821
539,10/20/2005,298.35,298.35,298.35,298.35,,63.37435008,100,1,1,0.988770948,0.91479322,0.273004397,0.59840475,295.4395,291.7141357,299.1648643,2.521913473,297.171,297.171,0,0,295.51,297.36,297.635,296.435,278.0502002
540,10/23/2005,302.83,302.83,302.83,302.83,,75.20751651,100,1,1,0.999508217,1.426736063,0.627957792,0.986564275,295.8905,291.0471975,300.7338025,3.273712734,297.834,297.834,0,0,297.75,299.6,297.635,298.675,278.2967653
541,10/24/2005,306.63,306.63,306.63,306.63,,80.85707186,100,1,1,1,2.167666027,1.095110204,1.267907848,296.526,289.8827375,303.1692625,4.48072847,298.78,298.78,0,0,299.65,301.5,298.015,300.575,278.5786881
542,10/25/2005,305.32,305.32,305.32,305.32,,74.55018094,89.04682274,0.783938196,0.927979399,0.975993133,2.48083573,1.126623926,1.272117063,297.1245,289.6311951,304.6178049,5.043882241,299.614,299.614,0,-10.95317726,299.65,301.59,298.015,300.62,278.8447708
543,10/26/2005,304.99,304.99,304.99,304.99,,73.0053557,84.27612656,0.682247584,0.822061927,0.916680442,2.599426247,0.996171554,1.177905357,297.7405,289.8009472,305.6800528,5.333203122,300.476,300.476,0,-15.72387344,299.65,301.805,298.015,300.7275,279.1049223
544,10/27/2005,305.73,305.73,305.73,305.73,,74.29183893,91.22807018,0.734310489,0.733498756,0.827846694,2.699453611,0.876959135,1.134114821,298.3715,290.0095642,306.7334358,5.605049973,301.394,301.394,0,-8.771929825,299.65,301.985,298.015,300.8175,279.3698485
545,10/30/2005,307.57,307.57,307.57,307.57,,77.20126936,100,0.852052717,0.756203596,0.770588093,2.906399601,0.867124099,1.204703339,299.1075,290.2429484,307.9720516,5.927334885,302.453,302.453,0,0,300.12,302.615,298.485,301.3675,279.650447
546,10/31/2005,307.22,307.22,307.22,307.22,,75.45205537,96.875,0.781263482,0.789208896,0.759637083,2.938821529,0.719636822,1.119233005,299.784,290.6165393,308.9514607,6.11604403,303.441,303.441,0,-3.125,300.12,302.84,298.485,301.48,279.9247709
547,11/6/2005,307.42,307.42,307.42,307.42,,75.78962752,98.63883848,0.789505976,0.807607392,0.784339961,2.910895417,0.553368568,1.027309704,300.449,291.0938433,309.8041567,6.227450684,304.417,304.417,0,-1.361161525,300.12,302.96,298.485,301.54,280.1983553
548,11/7/2005,303.94,303.94,303.94,303.94,,60.26132219,65.7223796,0.085418126,0.552062528,0.716292939,2.433047848,0.060416799,1.272578734,300.9015,291.7934348,310.0095652,6.053851617,305,305,0,-34.2776204,300.12,305.2,298.485,302.66,280.4345905
549,11/8/2005,306.15,306.15,306.15,306.15,,65.14529674,86.11925709,0.259242473,0.378055525,0.579241815,2.288164397,-0.067573322,1.366320861,301.4755,292.5658435,310.3851565,5.910700208,305.78,305.78,0,-13.88074291,300.21,305.755,298.485,302.9825,280.6904653
550,11/10/2005,307.98,307.98,307.98,307.98,,68.58799626,100,0.404290895,0.249650498,0.393256184,2.334833507,-0.016723369,1.412688775,302.0645,293.0706232,311.0583768,5.954937936,306.295,306.295,0,0,300.415,305.96,298.69,303.1875,280.9620029
551,11/13/2005,306.15,306.15,306.15,306.15,,61.9936792,81.45896657,0.084112355,0.249215241,0.292307088,2.106115027,-0.196353479,1.454419897,302.5135,293.6461187,311.3808813,5.862469803,306.247,306.247,0,-18.54103343,300.835,305.96,298.69,303.3975,281.2126298
552,11/14/2005,305.01,305.01,305.01,305.01,,58.23736534,69.1588785,0,0.162801083,0.220555607,1.769319164,-0.426519474,1.422977907,302.915,294.3646655,311.4653345,5.64536883,306.216,306.216,0,-30.8411215,301.05,305.96,298.69,303.505,281.4494195
553,11/15/2005,302.39,302.39,302.39,302.39,,50.64264229,0,0,0.028037452,0.146684592,1.201674638,-0.7953312,1.542680117,303.216,295.2014173,311.2305827,5.286385091,305.956,305.956,0,-100,301.325,305.185,298.69,303.255,281.6577835
554,11/16/2005,300.58,300.58,300.58,300.58,,46.16372508,0,0,1.48E-16,0.063612845,0.578446949,-1.134847111,1.569412105,303.4175,295.89595,310.93905,4.957888085,305.441,305.441,0,-100,301.325,304.28,298.69,302.8025,281.8460643
555,11/17/2005,300.64,300.64,300.64,300.64,,46.33316666,0.810810811,0.005459246,0.001819749,0.0099524,0.139957511,-1.258669239,1.418470894,303.6005,296.551076,310.649924,4.643881693,304.748,304.748,0,-99.18918919,302.09,304.28,298.69,303.185,282.0330686
556,11/20/2005,300.57,300.57,300.57,300.57,,46.15067018,0,0,0.001819749,0.001213166,-0.174429199,-1.258444759,1.283623805,303.762,297.1598743,310.3641257,4.346906933,304.083,304.083,0,-100,302.175,304.275,298.69,303.225,282.2175157
557,11/21/2005,302.02,302.02,302.02,302.02,,50.50000008,19.56815115,0.140072334,0.048510527,0.017383341,-0.226364969,-1.048304424,1.300261425,303.98,297.9336788,310.0263212,3.978104609,303.543,303.543,0,-80.43184885,302.175,304.275,298.69,303.225,282.4145553
558,11/22/2005,302.23,302.23,302.23,302.23,,51.11580968,22.40215924,0.159904788,0.099992374,0.05010755,-0.233348589,-0.844230435,1.191235282,304.186,298.6987989,309.6732011,3.607793329,303.372,303.372,0,-77.59784076,302.175,304.275,298.69,303.225,282.6117239
559,11/23/2005,300.78,300.78,300.78,300.78,,46.78762628,2.834008097,0.021490503,0.107155875,0.085219592,-0.393526188,-0.803526427,1.217111754,304.3075,299.2519372,309.3630628,3.322667222,302.835,302.835,0,-97.1659919,302.265,303.36,298.69,302.8125,282.7925028
560,11/24/2005,301.2,301.2,301.2,301.2,,48.15695244,8.502024291,0.067690716,0.083028669,0.096725639,-0.447882893,-0.686306506,1.137400578,304.226,299.027264,309.424736,3.417680277,302.157,302.157,0,-91.49797571,302.48,302.79,298.69,302.635,282.975662
561,11/27/2005,301.13,301.13,301.13,301.13,,47.93554847,7.557354926,0.079549509,0.056243576,0.082142707,-0.482181779,-0.576484313,1.030660521,303.951,298.7083331,309.1936669,3.44967898,301.655,301.655,0,-92.44264507,302.66,301.48,298.69,302.07,283.1563021
562,11/28/2005,301.67,301.67,301.67,301.67,,49.85099118,14.84480432,0.164918092,0.104052773,0.081108339,-0.433988866,-0.42263312,0.981594469,303.7685,298.4752882,309.0617118,3.485030071,301.321,301.321,0,-85.15519568,302.82,301.4,298.69,302.11,283.340518
563,11/29/2005,300.96,300.96,300.96,300.96,,47.382697,5.263157895,0.054909699,0.099792433,0.086696261,-0.468843423,-0.365990142,0.954435022,303.567,298.1693335,308.9646665,3.556161594,301.178,301.178,0,-94.73684211,303.045,301.4,298.69,302.2225,283.5158363
564,11/30/2005,300.54,300.54,300.54,300.54,,45.93382067,0,0,0.07327593,0.092373712,-0.528030687,-0.340141925,0.90099152,303.3075,297.8520188,308.7629812,3.59732693,301.174,301.174,0,-100,303.165,301.385,300.325,302.275,283.6852309
565,12/1/2005,301.76,301.76,301.76,301.76,,50.65400218,27.29306488,0.383644034,0.146184578,0.106417647,-0.420356926,-0.185974531,0.932892368,303.017,297.8915845,308.1424155,3.382922737,301.286,301.286,0,-72.70693512,304.26,301.385,300.325,302.8225,283.8650794
566,12/4/2005,301.65,301.65,301.65,301.65,,50.22820944,60,0.828714373,0.404119469,0.207859992,-0.347758847,-0.090701161,0.850603131,302.7385,297.9635308,307.5134692,3.154517324,301.394,301.394,0,-40,304.26,301.385,300.325,302.8225,284.0420438
567,12/5/2005,301.97,301.97,301.97,301.97,,51.50529727,84.61538462,1,0.737452802,0.429252283,-0.253425388,0.002905838,0.797542818,302.466,298.1953869,306.7366131,2.823863225,301.389,301.389,0,-15.38461538,304.26,301.255,300.325,302.7575,284.2204314
568,12/6/2005,298,298,298,298,,38.35614702,0,0,0.609571458,0.583714576,-0.623060889,-0.29338373,1.114788536,302.169,297.5386873,306.7993127,3.064717249,300.966,300.966,0,-100,302.99,299.985,300.325,301.4875,284.3575415
569,12/7/2005,297.49,297.49,297.49,297.49,,37.04765561,0,0,0.333333333,0.560119198,-0.919893805,-0.472173317,1.054309682,301.736,297.0563872,306.4156128,3.101792829,300.637,300.637,0,-100,302.735,299.73,300.325,301.2325,284.4882128
570,12/8/2005,299.1,299.1,299.1,299.1,,43.58998624,33.96624473,0.452517138,0.150839046,0.364581279,-0.923509308,-0.380631056,1.109878714,301.292,297.457626,305.126374,2.54528763,300.427,300.427,0,-66.03375527,302.735,299.73,300.325,301.2325,284.6336037
571,12/11/2005,299.84,299.84,299.84,299.84,,46.34981618,49.57805907,0.643407879,0.365308339,0.283160239,-0.820983994,-0.222484593,1.072890843,300.9765,297.813291,304.139709,2.101964088,300.298,300.298,0,-50.42194093,302.735,299.73,300.325,301.2325,284.7849111
572,12/12/2005,299.71,299.71,299.71,299.71,,45.9247377,49.55357143,0.614006232,0.569977083,0.362041489,-0.74427553,-0.116620903,0.978601758,300.7115,298.105359,303.317641,1.733316496,300.102,300.102,0,-50.44642857,302.735,299.73,300.325,301.2325,284.9334194
573,12/13/2005,300.71,300.71,300.71,300.71,,49.7429447,71.875,0.878102348,0.71183882,0.549041414,-0.561754233,0.052720315,0.980741583,300.6275,298.1374649,303.1175351,1.656558459,300.077,300.077,0,-28.125,302.735,299.73,300.325,301.2325,285.0904003
574,12/14/2005,302.24,302.24,302.24,302.24,,54.98059717,100,1,0.83070286,0.704172921,-0.251696195,0.290222682,1.035667424,300.7105,298.1235522,303.2974478,1.720557024,300.247,300.247,0,0,302.735,299.865,300.325,301.3,285.2610431
575,12/15/2005,303.12,303.12,303.12,303.12,,57.71050547,100,1,0.959367449,0.83396971,0.066657417,0.486861035,1.020100682,300.8345,298.0432746,303.6257254,1.855655092,300.383,300.383,0,0,302.735,300.305,300.415,301.52,285.4387442
576,12/18/2005,303.98,303.98,303.98,303.98,,60.24746545,100,1,1,0.930023436,0.380663434,0.640693642,1.004090614,301.005,297.9002456,304.1097544,2.062925479,300.616,300.616,0,0,301.82,300.735,300.415,301.2775,285.6232343
577,12/19/2005,304.97,304.97,304.97,304.97,,62.99924202,100,1,1,0.986455816,0.698354917,0.7667081,1.002681552,301.1525,297.6182851,304.6867149,2.347126393,300.916,300.916,0,0,301.25,301.23,300.835,301.24,285.8157394
578,12/20/2005,306.59,306.59,306.59,306.59,,67.02210945,100,1,1,1,1.080750142,0.91928266,1.064413397,301.3705,297.1300214,305.6109786,2.814129869,301.775,301.775,0,0,302.04,302.845,301.05,302.4425,286.0224485
579,12/21/2005,308.13,308.13,308.13,308.13,,70.32508236,100,1,1,1,1.489548071,1.062464471,1.111972057,301.738,296.5892269,306.8867731,3.412744207,302.839,302.839,0,0,302.81,303.92,301.4,303.365,286.2424241
580,12/22/2005,308.67,308.67,308.67,308.67,,71.40653294,100,1,1,1,1.795394836,1.094648989,1.054774852,302.1115,296.1529355,308.0700645,3.944612839,303.796,303.796,0,0,303.08,304.19,301.67,303.635,286.4655841
581,12/25/2005,300.49,300.49,300.49,300.49,,44.78265849,26.83363148,0.225123854,0.741707951,0.91390265,1.053624825,0.282303182,1.767297366,302.0795,296.0933845,308.0656155,3.963271601,303.861,303.861,0,-73.16636852,303.08,304.58,302.435,303.83,286.6051305
582,12/26/2005,299.93,299.93,299.93,299.93,,43.58457917,21.82468694,0.190254282,0.471792712,0.737833554,0.452558526,-0.255010494,1.64656763,301.9925,295.9349564,308.0500436,4.011717936,303.883,303.883,0,-78.17531306,303.08,304.3,302.52,303.69,286.7377163
583,12/27/2005,301.09,301.09,301.09,301.09,,46.76184356,20.79414838,0.114199902,0.176526013,0.463342225,0.154721121,-0.442278319,1.597910867,301.999,295.9456244,308.0523756,4.008871279,303.921,303.921,0,-79.20585162,303.08,304.3,302.52,303.69,286.8805251
584,12/28/2005,301.6,301.6,301.6,301.6,,48.14460215,21.09375,0.163900171,0.156118118,0.268145614,0.001655233,-0.476275366,1.48911978,302.052,296.0321807,308.0718193,3.985948953,303.857,303.857,0,-78.90625,303.08,304.3,302.52,303.69,287.0269875
585,12/29/2005,302.78,302.78,302.78,302.78,,51.29655391,34.26339286,0.277190265,0.185096779,0.172580303,0.026902144,-0.360822764,1.458207802,302.103,296.0766608,308.1293392,3.989592415,303.823,303.823,0,-65.73660714,303.08,304.3,302.61,303.69,287.1837339
586,1/1/2006,303.26,303.26,303.26,303.26,,52.55976615,38.1006865,0.322593699,0.254561378,0.198592092,0.097025881,-0.232559221,1.360387022,302.1835,296.1405263,308.2264737,3.999539147,303.751,303.751,0,-61.8993135,303.08,304.3,302.825,303.69,287.3436968
587,1/2/2006,304.16,304.16,304.16,304.16,,54.920679,48.39816934,0.407451609,0.335745191,0.258467783,0.243110789,-0.06917945,1.31434832,302.293,296.1903969,308.3956031,4.037541757,303.67,303.67,0,-51.60183066,303.08,304.3,303.005,303.69,287.5110232
588,1/3/2006,305.42,305.42,305.42,305.42,,58.06699164,62.81464531,0.520539017,0.416861442,0.33572267,0.478105027,0.13265183,1.308913488,302.664,296.7512294,308.5767706,3.907151551,303.553,303.553,0,-37.18535469,303.08,304.3,303.08,303.69,287.6892219
589,1/4/2006,305.85,305.85,305.85,305.85,,59.11572104,67.73455378,0.558233329,0.495407985,0.416004873,0.676542894,0.264871758,1.221022139,303.082,297.519804,308.644196,3.670423166,303.325,303.325,0,-32.26544622,303.08,302.89,303.08,302.985,287.8699262
590,1/5/2006,305.62,305.62,305.62,305.62,,58.2761788,65.10297483,0.528057797,0.535610048,0.482626492,0.771474188,0.287842441,1.121919925,303.408,298.0573043,308.7586957,3.527063001,303.02,303.02,0,-34.89702517,303.08,302.89,303.08,302.985,288.0465438
591,1/8/2006,305.44,305.44,305.44,305.44,,57.58690361,63.04347826,0.50328329,0.529858139,0.520292057,0.798056954,0.251540166,1.027727933,303.688,298.5308667,308.8451333,3.396336577,303.515,303.515,0,-36.95652174,303.08,303.47,303.08,303.275,288.2196131
592,1/9/2006,305.69,305.69,305.69,305.69,,58.32419266,65.90389016,0.529783552,0.52037488,0.528614356,0.824507831,0.222392834,0.949955139,303.987,299.1007822,308.8732178,3.214754421,304.091,304.091,0,-34.09610984,303.08,303.725,303.08,303.4025,288.3934477
593,1/10/2006,305.55,305.55,305.55,305.55,,57.71908872,64.3020595,0.508034399,0.513700414,0.521311144,0.806881083,0.163812869,0.868959625,304.229,299.5405337,308.9174663,3.0821955,304.537,304.537,0,-35.6979405,303.08,304.315,303.08,303.6975,288.5641597
594,1/12/2006,305.5,305.5,305.5,305.5,,57.48968638,94.08783784,0.895304887,0.644374279,0.559483191,0.769216144,0.100918344,0.787063663,304.392,299.7651972,309.0188028,3.040029162,304.927,304.927,0,-5.912162162,303.08,304.555,303.08,303.8175,288.7326755
595,1/15/2006,305.66,305.66,305.66,305.66,,58.06406644,96.79054054,0.932287361,0.778542215,0.645538969,0.741960973,0.058930538,0.724357297,304.519,299.8993944,309.1386056,3.034034402,305.215,305.215,0,-3.209459459,303.885,305.005,303.08,304.445,288.9011066
596,1/16/2006,305.85,305.85,305.85,305.85,,58.77637719,100,0.972531389,0.933374545,0.785430347,0.725908979,0.034302835,0.670921567,304.6125,299.9647054,309.2602946,3.051611236,305.474,305.474,0,0,304.19,305.635,303.08,304.9125,289.0697523
597,1/17/2006,305.93,305.93,305.93,305.93,,59.09145533,100,0.997788219,0.967535656,0.893150806,0.705776514,0.011336297,0.61182941,304.6605,299.9792204,309.3417796,3.073112289,305.651,305.651,0,0,304.19,305.685,303.08,304.9375,289.237516
598,1/18/2006,306.17,306.17,306.17,306.17,,60.07727669,100,1,0.990106536,0.963672246,0.70109786,0.005326113,0.574646469,304.6395,299.9893668,309.2896332,3.052876087,305.726,305.726,0,0,304.3,305.805,303.08,305.0525,289.4059984
599,1/19/2006,305.27,305.27,305.27,305.27,,54.74911665,69.07216495,0.291233446,0.763007222,0.906883138,0.580552176,-0.092175656,0.607181822,304.4965,300.1164622,308.8765378,2.876905176,305.668,305.668,0,-30.92783505,304.3,305.72,303.08,305.01,289.5638492
600,1/22/2006,305.3,305.3,305.3,305.3,,54.89272413,56.71641791,0.026952546,0.439395331,0.730836363,0.486210661,-0.149213736,0.54946364,304.328,300.3635752,308.2924248,2.605363161,305.636,305.636,0,-43.28358209,304.3,305.72,303.08,305.01,289.7204278
601,1/23/2006,305.72,305.72,305.72,305.72,,56.95245781,50,0.413527585,0.243904526,0.482102359,0.455648364,-0.143820827,0.536517276,304.5895,300.9999849,308.1790151,2.356952652,305.664,305.664,0,-50,304.3,305.72,303.08,305.01,289.8796275
602,1/24/2006,306.51,306.51,306.51,306.51,,60.59710186,100,1,0.480160044,0.387819967,0.511046075,-0.070738493,0.561865548,304.9185,301.9440873,307.8929127,1.950955888,305.746,305.746,0,0,304.3,305.89,303.08,305.095,290.0451039
603,1/25/2006,306.13,306.13,306.13,306.13,,58.05110176,69.35483871,0.564636366,0.659387984,0.461150851,0.494505083,-0.069823588,0.543678994,305.1705,302.7301765,307.6108235,1.599318115,305.804,305.804,0,-30.64516129,304.3,305.89,303.08,305.095,290.2051526
604,1/26/2006,306.28,306.28,306.28,306.28,,58.78719209,81.4516129,0.690507123,0.751714496,0.630420841,0.487526,-0.061442136,0.504311094,305.4045,303.5517564,307.2572436,1.213304743,305.882,305.882,0,-18.5483871,304.3,305.89,303.08,305.095,290.3651013
605,1/30/2006,306.9,306.9,306.9,306.9,,61.77302563,100,1,0.751714496,0.720938992,0.539552165,-0.007532777,0.515879985,305.6105,304.0832086,307.1377914,0.999501911,306.006,306.006,0,0,304.3,306.085,303.08,305.1925,290.5296277
606,1/31/2006,309.04,309.04,309.04,309.04,,69.88347642,100,1,0.896835708,0.800088233,0.799976374,0.202313145,0.678291986,305.8995,304.0978732,307.7011268,1.177920699,306.325,306.325,0,0,304.485,307.155,303.265,305.82,290.7138105
607,2/1/2006,308.25,308.25,308.25,308.25,,64.44748176,79.04509284,0.640817666,0.880272555,0.84294092,0.87249246,0.219863385,0.689462788,306.104,304.2123404,307.9956596,1.235958752,306.557,306.557,0,-20.95490716,304.485,307.155,303.265,305.82,290.8882999
608,2/2/2006,308.92,308.92,308.92,308.92,,66.80578332,96.81697613,0.796642003,0.812486556,0.863198273,0.975528458,0.258319507,0.687516509,306.279,304.0545279,308.5034721,1.452578905,306.832,306.832,0,-3.183023873,305.065,307.17,303.265,306.1175,291.0677198
609,2/5/2006,309.09,309.09,309.09,309.09,,67.39673085,100,0.835688751,0.75771614,0.816825084,1.041564989,0.25948483,0.635764858,306.441,303.913781,308.968219,1.649400064,307.214,307.214,0,0,305.345,307.405,303.29,306.375,291.247046
610,2/6/2006,309.09,309.09,309.09,309.09,,67.39673085,100,0.835688751,0.822673168,0.797625288,1.061502221,0.223537649,0.572188372,306.6145,303.8694938,309.3595062,1.790526014,307.593,307.593,0,0,305.935,307.61,303.29,306.7725,291.4245878
611,2/7/2006,310.32,310.32,310.32,310.32,,71.63420461,100,1,0.890459167,0.823616158,1.185742721,0.27822252,0.637969535,306.8585,303.7332526,309.9837474,2.036930605,308.053,308.053,0,0,306.79,308.225,303.905,307.5075,291.6126019
612,2/9/2006,312.63,312.63,312.63,312.63,,77.53858722,100,1,0.945229584,0.886120639,1.499026456,0.473205004,0.805172582,307.2055,303.2463967,311.1646033,2.577495069,308.665,308.665,0,0,308.395,309.455,305.06,308.925,291.8217302
613,2/12/2006,317.69,317.69,317.69,317.69,,84.93557963,100,1,1,0.945229584,2.240826904,0.972004361,1.230655323,307.8125,301.8427835,313.7822165,3.878800564,309.821,309.821,0,0,311.48,312.295,307.59,311.8875,292.0791259
614,2/13/2006,325.96,325.96,325.96,325.96,,90.46337926,100,1,1,0.981743195,3.617236426,1.878731107,1.934589791,308.8355,299.0248823,318.6461177,6.353296604,311.789,311.789,0,0,315.615,317.105,311.725,316.36,292.4162491
615,2/14/2006,329.39,329.39,329.39,329.39,,91.80630753,100,1,1,1,4.860624826,2.497695605,2.084130812,310.022,296.8653354,323.1786646,8.487568381,314.038,314.038,0,0,317.33,318.82,313.44,318.075,292.7841471
616,2/15/2006,325.9,325.9,325.9,325.9,,79.53397814,84.99570077,0.636431504,0.878810501,0.9596035,5.212458168,2.279623158,2.224717731,311.0245,296.32692,325.72208,9.451075423,315.724,315.724,0,-15.00429923,317.33,319.155,313.44,318.2425,293.1136581
617,2/16/2006,324.86,324.86,324.86,324.86,,76.2623982,80.39809606,0.529245132,0.721892212,0.866900904,5.211442746,1.822886189,2.106245958,311.971,296.3016402,327.6403598,10.04539511,317.385,317.385,0,-19.60190394,317.33,319.24,313.44,318.285,293.4295421
618,2/20/2006,325.35,325.35,325.35,325.35,,76.74770686,82.03646065,0.498602893,0.554759843,0.718487519,5.136507572,1.398360812,1.944621362,312.93,296.470373,329.389627,10.51968617,319.028,319.028,0,-17.96353935,317.33,319.24,313.44,318.285,293.7471585
619,2/21/2006,327.48,327.48,327.48,327.48,,78.77875523,90.96499527,0.523826336,0.517224787,0.597958947,5.194539857,1.165114477,1.963159226,314.0405,296.8186575,331.2623425,10.96791178,320.867,320.867,0,-9.03500473,317.33,319.855,313.44,318.5925,294.0828087
620,2/22/2006,329.82,329.82,329.82,329.82,,80.76638848,100,0.596476869,0.539635366,0.537206665,5.3664007,1.069580256,2.000843303,315.2665,297.2360033,333.2969967,11.43825728,322.94,322.94,0,0,317.545,321.225,313.655,319.385,294.4384027
621,2/23/2006,333.03,333.03,333.03,333.03,,83.10424031,100,0.65192461,0.590742605,0.549200919,5.709381018,1.13004846,2.121758973,316.632,297.5919973,335.6720027,12.02658148,325.211,325.211,0,0,319.15,325.36,316.065,322.255,294.8223986
622,2/27/2006,337.58,337.58,337.58,337.58,,85.7485188,100,0.751827375,0.666742951,0.599040307,6.311086398,1.385403072,2.364583076,318.1855,297.6881582,338.6828418,12.8838943,327.706,327.706,0,0,321.425,331.22,318.645,326.3225,295.2478474
623,2/28/2006,341.05,341.05,341.05,341.05,,87.37173351,100,0.818326467,0.740692817,0.666059458,6.956806503,1.624898541,2.475124768,319.9315,297.9442989,341.9187011,13.74494295,330.042,330.042,0,0,323.16,332.955,320.38,328.0575,295.7035902
624,3/1/2006,343.28,343.28,343.28,343.28,,88.29444917,100,0.825905193,0.798686345,0.735374038,7.479235057,1.717861676,2.450612291,321.7815,298.5112441,345.0517559,14.46338955,331.774,331.774,0,0,324.275,334.07,321.605,329.1725,296.1769873
625,3/2/2006,339.58,339.58,339.58,339.58,,78.09806954,87.92822186,0.11809586,0.587442507,0.708940556,7.244636649,1.186610614,2.575551062,323.4155,299.9657559,346.8652441,14.50131123,332.793,332.793,0,-12.07177814,324.29,334.07,321.605,329.18,296.6088581
626,3/5/2006,339.58,339.58,339.58,339.58,,78.09806954,85.54122704,0.11809586,0.354032304,0.580053719,6.903565239,0.676431364,2.317995956,324.9425,301.4586589,348.4263411,14.45415182,334.161,334.161,0,-14.45877296,324.5,334.315,321.605,329.4075,297.0364317
627,3/6/2006,334.42,334.42,334.42,334.42,,65.80670533,51.90010858,0,0.078730573,0.340068461,5.923971049,-0.242530261,2.60219636,326.251,303.7370311,348.7649689,13.80162446,335.117,335.117,0,-48.09989142,324.705,335.38,321.605,330.0425,297.4084075
628,3/7/2006,332.28,332.28,332.28,332.28,,61.48479015,40.28230185,0,0.039365287,0.157376055,4.862672076,-1.043063387,2.555976724,327.419,306.2383731,348.5996269,12.9379339,335.81,335.81,0,-59.71769815,324.705,336.55,321.605,330.6275,297.7553885
629,3/8/2006,335.37,335.37,335.37,335.37,,65.05370823,57.05754615,0.133120607,0.044373536,0.054156465,4.352201871,-1.242826874,2.609379052,328.733,309.0564707,348.4095293,11.97113114,336.599,336.599,0,-42.94245385,324.78,337.78,321.605,331.28,298.1296632
630,3/9/2006,337.87,337.87,337.87,337.87,,67.6643769,70.62975027,0.230498521,0.121206376,0.068315066,4.169600202,-1.140342834,2.598441147,330.172,312.3279426,348.0160574,10.80894648,337.404,337.404,0,-29.37024973,325.09,337.78,321.605,331.435,298.5250895
631,3/12/2006,337.32,337.32,337.32,337.32,,66.4875879,66.75962075,0.186604303,0.18340781,0.116329241,3.87929287,-1.144520133,2.393597032,331.522,315.9489854,347.0950146,9.394860437,337.833,337.833,0,-33.24037925,325.765,337.78,321.605,331.7725,298.9111085
632,3/13/2006,339.79,339.79,339.79,339.79,,69.08768182,77.91139241,0.283587779,0.233563534,0.179392574,3.857246002,-0.933253601,2.401237329,332.88,319.5596186,346.2003814,8.003113059,338.054,338.054,0,-22.08860759,325.765,337.78,321.605,331.7725,299.3178636
633,3/15/2006,339.68,339.68,339.68,339.68,,68.83155718,73.25408618,0.274034333,0.248075472,0.221682272,3.734540858,-0.844766996,2.172113596,333.9795,322.3305628,345.6284372,6.975839683,337.917,337.917,0,-26.74591382,326.1,336.035,321.605,331.0675,299.7194769
634,3/16/2006,339.34,339.34,339.34,339.34,,67.99251697,64.18181818,0.242738142,0.266786751,0.249475253,3.519719009,-0.847671076,1.988902236,334.6485,323.3883041,345.9086959,6.729566018,337.523,337.523,0,-35.81818182,326.185,336.035,322.185,331.11,300.113711
635,3/19/2006,339.6,339.6,339.6,339.6,,68.31063467,66.54545455,0.254603929,0.257125468,0.25732923,3.313182447,-0.84336611,1.816012013,335.159,323.9731752,346.3448248,6.674936242,337.525,337.525,0,-33.45454545,326.185,336.035,322.44,331.11,300.5066094
